1	25:1	2046:2	4369:1	4803:1	5920:2	5946:1	8450:1	8535:1	8867:2	8938:4	9671:1	11808:1	13854:6	15221:2	15916:1	17817:1	17889:2	18839:1	21337:2	21444:1	21774:1	22732:1	24201:1	26322:1	26570:1	27476:1	27541:1	28106:1	28536:2	29347:1	31585:2	33230:4	33275:5	33607:1	34297:7	34718:2	35723:1	35806:1	35811:1	36795:1	38120:3	40597:1	42023:1	42351:1	44360:2	44822:1	46290:2	47268:1	47719:2	49207:2	49421:1																																																																																																																																																																			
1	2670:1	3022:1	3055:1	4098:1	4960:1	6282:1	7612:2	8938:1	15916:3	16561:1	16724:1	21265:1	21778:1	23055:1	24059:1	26350:1	26694:1	27847:1	28139:1	28464:1	30500:1	30709:1	31450:1	32023:1	33275:6	33281:1	33536:1	33812:1	34173:1	34297:3	36775:1	37657:1	40466:1	42351:2	46142:1	48196:1	49207:1																																																																																																																																																																																	
1	1451:3	2304:3	3885:3	12556:1	18120:3	21303:3	22104:6	26569:3	29476:1	31307:3	32229:3	33208:3	33211:1	34045:3	35060:3	35336:1	38308:1	42082:3	43720:3	45903:6	46911:3	47939:3	49207:1																																																																																																																																																																																															
1	760:1	7612:1	7957:1	8642:1	8914:1	9671:1	10796:1	11808:1	12601:1	13854:4	20152:1	20298:1	21444:1	21774:1	22260:1	25232:1	26570:1	26643:1	27847:1	29980:5	33275:3	34018:1	34297:9	35417:2	35811:1	36592:1	38038:1	38798:1	42351:1	43300:4	44360:1	45663:1	47719:1	47847:1	48193:1	49207:1																																																																																																																																																																																		
-1	13:2	724:1	1382:1	2776:1	2781:1	3258:2	3270:1	3318:1	3334:1	3711:1	3885:1	4016:1	4017:1	5376:1	5458:2	7399:1	7800:1	8508:8	8867:1	10116:1	11118:1	11324:1	11808:1	12768:2	13854:4	13874:1	15014:1	15916:1	16978:1	17672:1	21444:2	21780:1	22704:1	25120:1	26445:1	26570:1	27205:1	28775:1	28942:1	29980:1	31172:1	31246:1	31366:1	33275:6	34297:6	35450:1	35811:1	37685:1	37866:1	38675:1	39547:5	39652:1	40339:1	40473:2	40595:1	40797:1	42197:1	43499:1	44264:1	44360:2	44483:1	45044:1	46911:2	47229:1	47719:2	48318:1	48449:2	49207:2																																																																																																																																																		
1	1451:2	4017:2	8938:2	8984:2	9514:1	11187:1	12747:1	14161:2	14526:1	15916:1	18782:1	23841:2	27946:2	29745:1	30918:1	33211:1	33275:4	34297:1	35336:1	36290:1	37612:1	37685:3	38308:1	39031:1	39169:1	39297:1	39596:1	39887:2	41204:1	42542:1	43050:1	44264:3	44337:1	44760:1	45293:1	45903:2	46911:3	47255:1	47416:1	49207:1																																																																																																																																																																														
1	1050:1	3320:1	5699:1	5963:1	8938:2	11920:1	16100:1	19242:1	19409:1	20711:1	20819:1	21199:1	21340:1	24183:1	25945:1	27026:1	27455:1	30238:1	33567:1	33988:3	34297:3	39887:1	40177:1	42469:1	43192:1	45090:5	45903:7	46071:1	46116:1	46907:1	47074:1	47668:1	49072:1	49358:1																																																																																																																																																																																				
1	515:1	760:1	935:1	1581:1	1704:1	1721:1	2834:1	3885:3	3988:2	4017:1	4665:1	4967:1	5154:1	5383:1	5458:1	7061:1	7399:1	7634:1	8508:3	8938:2	9305:1	9852:1	11129:1	12187:1	12288:1	12574:1	12851:1	13472:1	13854:6	14527:1	15878:1	15916:2	16924:1	16939:1	19787:1	19943:1	19949:1	20129:1	20247:1	20404:1	20601:1	21444:1	23325:1	23922:1	24929:1	25465:1	26618:2	26643:1	26736:1	26846:1	27833:1	28511:1	29679:1	29980:4	30818:1	31917:1	32781:1	33275:6	34297:12	35362:3	36231:1	37685:1	37827:1	37927:1	38555:1	39547:3	41315:1	43096:1	43300:2	43457:1	43880:1	44264:1	44360:1	45620:1	46911:2	47163:1	47719:1	49207:1	49319:1	49520:1																																																																																																																																						
1	606:4	680:4	760:4	2986:1	5458:1	5920:4	12684:1	13854:8	19150:4	21973:4	26643:4	27210:8	28767:4	29980:12	31390:4	32882:1	33275:4	33768:4	34297:20	38271:4	39562:4	43300:8	43809:4	44360:4	44494:4	45903:4	45937:4	46911:4	47719:4	48238:4	49207:4																																																																																																																																																																																							
1	1023:2	6023:2	6229:2	6785:2	7082:2	8706:2	13854:2	14425:2	14429:2	24571:2	29980:4	33275:2	34297:8	35372:2	38716:2	40183:2	41017:2	41110:2	42080:2	43300:2	45374:2	46071:2	47931:2	49233:2	49358:2																																																																																																																																																																																													
1	782:1	3445:1	4214:2	4895:1	5458:1	6802:1	7808:1	8046:1	8508:3	8938:1	10834:1	10899:1	11208:1	12586:1	13259:1	13472:1	13854:4	15227:1	15723:1	17234:1	19949:1	21340:1	22104:1	22375:1	23841:1	24077:1	24211:1	24649:1	25766:1	25952:1	27996:1	29636:1	31558:1	31808:1	33275:6	34297:4	35048:1	37043:1	37685:1	38555:1	38641:1	39547:3	39887:1	40961:1	43096:1	43229:1	44264:1	45234:1	45889:1	45903:2	46911:1	47800:1	48595:1	49283:2	49413:1																																																																																																																																																															
-1	1856:1	2244:2	3050:1	3235:1	3885:1	4575:1	4837:1	7660:1	8508:2	8938:1	9362:1	13593:1	13854:8	15408:1	17590:1	18648:1	18660:2	19439:2	21261:1	21337:4	21340:2	21444:1	21477:1	22861:2	23128:4	26256:1	26700:1	28003:1	30198:2	31056:2	31138:2	32556:1	33275:4	33323:4	34297:8	35031:2	35823:4	35927:2	37332:1	37804:1	38382:1	38494:1	38783:1	39887:1	40344:1	42587:1	42877:1	44360:1	44770:1	45090:1	45903:4	47074:1	47163:2	47719:1	48449:2	49207:1																																																																																																																																																														
1	1033:1	2880:1	3594:1	5699:1	8938:1	11920:1	13854:1	15264:1	16275:1	17380:1	18818:1	19242:1	21199:1	21340:1	21554:1	21696:1	22338:1	23838:1	24169:1	26904:1	27026:1	30500:1	32700:1	33275:1	33988:3	34297:2	36967:1	37563:1	39887:1	40177:1	43192:1	45090:5	45903:7	46116:1	47074:1	49207:1																																																																																																																																																																																		
1	1221:2	3022:1	3733:1	3928:1	4234:1	6294:1	6742:1	6830:1	7304:1	8938:3	9296:2	9369:1	9656:1	9696:2	10655:1	11165:1	13400:1	13722:1	13854:2	14850:1	15916:3	15937:1	16103:1	16822:1	18805:1	19863:1	22028:1	22371:1	23120:1	23458:2	24658:1	25108:1	25299:1	31589:1	33114:1	33275:7	33281:1	34297:5	35477:1	37760:1	41902:1	42229:1	44337:1	45293:1	45821:1	46351:1	48808:1	49396:1																																																																																																																																																																						
1	5114:1	5289:1	6120:1	7612:1	10910:1	12787:1	13687:1	13854:3	15134:1	15441:1	17659:1	18115:1	18283:1	23059:1	23324:1	23706:1	24837:1	25981:1	27847:1	29980:1	30511:1	30708:1	30958:1	31475:1	32267:1	33275:4	34297:5	34323:1	35151:1	38839:1	39123:1	39533:1	39948:1	41074:1	42351:1	44454:1	45293:1	48665:1	49207:1	49233:1																																																																																																																																																																														
1	3050:1	3836:1	3885:1	3988:1	5458:1	5527:1	5565:2	5928:1	7129:2	7443:2	7634:2	8473:1	8938:6	10230:1	10266:1	11899:2	13854:4	14064:2	16730:2	19161:1	21337:2	21340:1	22014:1	22561:1	24786:1	25465:1	26424:1	29430:1	30169:1	30337:1	30681:1	31450:1	33275:2	33561:1	34297:4	34684:2	35466:1	37144:1	38281:1	39887:1	40673:1	41013:2	41466:1	45870:2	45903:3	46104:1	46228:1	46523:1	47258:1	48919:1	49530:1																																																																																																																																																																			
1	5458:1	5565:3	7612:2	8060:1	8122:1	8938:3	9769:1	13854:2	15916:1	17411:1	17676:1	19942:1	21265:1	21516:1	27847:1	32055:1	32393:1	33275:3	34297:3	35295:1	36877:1	39112:1	41074:1	42351:2	48543:1																																																																																																																																																																																													
1	945:2	3658:2	6529:4	8938:4	11188:2	14500:2	25799:2	33133:4	33916:2	35477:2	36310:2	37523:2	39887:4	42080:2	45207:2	45903:4	47719:2	48221:2	49410:2																																																																																																																																																																																																			
-1	3691:1	5920:1	7238:1	7635:1	7744:1	8827:2	8938:1	13854:4	17486:1	19489:1	21458:1	21766:1	22104:1	22732:1	24706:1	26618:1	27637:1	28100:1	29875:1	30052:1	31209:1	33104:1	33275:2	34297:4	35455:1	38120:2	42351:1	43301:1	44360:2	46538:1	46911:1	46959:1	47719:3	48692:1	49207:2	49227:1	49264:1																																																																																																																																																																																	
-1	1662:4	3691:4	4570:2	5554:2	8243:2	8938:4	9164:2	10750:2	13645:2	13854:4	14037:2	14242:2	14924:2	15916:2	16730:2	20133:2	20919:2	21340:2	22633:2	27205:4	27945:2	29107:2	30236:2	30464:2	33275:8	33664:2	34297:6	35057:2	35339:2	35624:2	37523:2	38672:2	40299:2	40595:2	41004:2	42497:2	44171:2	46911:4	46959:4	47756:2																																																																																																																																																																														
1	4017:1	5376:2	5458:1	8046:1	8508:3	8789:1	8867:3	9280:1	9671:1	10116:1	10899:1	13854:6	14084:1	14270:1	15227:1	15444:1	15916:1	16047:1	16060:1	17375:1	19096:1	21444:2	21780:1	26570:2	33275:5	33529:1	33862:1	34297:7	35260:1	35811:2	35885:1	36877:1	37685:2	38555:1	39044:1	39547:3	40878:1	41660:1	44264:2	44360:1	44637:1	47719:1	49207:1	49283:2	49378:1																																																																																																																																																																									
1	1666:1	3202:1	6505:1	9557:1	10289:1	12774:1	12815:1	13025:1	13589:1	13854:4	14081:2	14171:2	14375:1	17162:1	18824:1	19023:1	19266:1	19360:1	19692:1	19863:1	21207:1	22488:1	22631:1	22823:1	23059:2	24343:1	25719:1	27908:1	27973:1	28838:1	29388:1	30708:2	31450:2	31812:1	32115:1	32267:2	32984:1	33021:2	33275:4	34019:2	34173:2	34297:4	35151:2	35542:1	35543:2	35906:1	35952:1	41376:1	41382:1	43048:1	44388:1	44632:1	45473:1	45903:1	47719:2	47731:1	49207:2	49227:3	49233:2	49368:2	49750:1																																																																																																																																																									
1	2707:1	6891:1	8867:2	9671:1	11282:1	11808:1	13854:4	14293:1	15646:1	15916:1	16028:2	16617:1	17380:1	18150:1	18585:1	19263:1	21444:1	21774:1	22104:3	23520:1	23798:1	26570:1	27669:1	28106:1	28519:1	30362:1	30761:1	31808:3	32024:1	33275:5	34297:5	35811:1	38586:1	41924:1	44360:1	47359:1	47716:1	47719:1	49207:1																																																																																																																																																																															
1	237:1	988:1	1902:1	2934:1	3966:1	4017:1	4650:1	4657:1	5409:1	5961:1	6614:1	8508:2	9458:1	10082:1	10467:1	10796:1	11808:1	13854:4	15136:1	15916:1	16730:1	18253:1	18279:1	19925:1	20129:1	20786:1	21337:2	21444:2	21449:1	21704:1	21877:1	22009:1	24025:1	24199:1	24359:1	24828:1	26143:1	27858:1	31748:1	33011:1	33275:7	34297:5	36438:1	36451:1	36916:1	37475:1	37685:1	37927:1	39307:1	40473:1	41778:1	42974:1	43178:1	44264:1	44360:1	44801:1	45903:1	46911:1	47143:2	47719:1	48449:2	48515:1	48957:1	48991:1	49142:1	49207:1	49214:1	49319:1																																																																																																																																																		
1	137:1	432:1	940:1	3022:1	4017:2	5289:1	6127:1	7612:1	8938:1	11872:1	13222:1	13555:1	13854:2	15623:1	15916:1	17519:1	17659:1	17790:1	21046:1	25156:1	30910:1	30918:1	31058:1	33275:6	33448:1	34297:3	35869:1	35974:1	37685:2	42351:1	43762:1	44264:2	44336:1	44337:1	45293:1	48913:1	49585:1																																																																																																																																																																																	
-1	209:1	967:1	2028:1	2046:1	2688:1	2978:2	3885:3	3988:4	5198:1	7703:1	8671:1	8938:5	9252:1	9410:1	11331:1	11429:1	11665:1	11900:1	12288:1	12488:1	14564:1	14870:1	14922:1	15221:1	16138:1	16730:4	17267:1	18154:1	18807:1	19680:1	19924:1	20471:1	20575:1	21337:7	22414:1	22813:1	23115:1	23377:1	24216:1	25948:1	26494:1	26681:1	26955:1	27463:1	27473:1	28384:1	28491:2	29965:1	31985:1	32507:1	33230:1	33275:3	33592:1	34029:1	34240:1	34440:1	35024:1	35577:1	35912:1	37070:1	37140:1	37572:1	37805:2	38019:1	38049:1	39013:1	39141:1	42351:2	43318:1	44104:1	47020:1	47143:2	47160:1	48590:1	49227:4																																																																																																																																											
1	2028:1	2046:1	3885:2	3988:1	4368:1	5198:1	5458:1	5565:2	7703:1	8328:1	8938:4	9252:1	9410:1	10816:1	11331:1	11665:1	13456:1	14870:1	14922:1	15221:1	16225:1	16730:3	16815:1	17046:1	17994:1	18807:1	19822:1	19924:1	20575:1	21261:2	21337:8	22414:1	22485:1	22813:1	23115:1	23377:1	25574:1	25614:1	25948:1	26494:1	26557:1	26681:1	26955:1	27050:1	27473:1	28491:1	28893:1	30077:1	32501:1	33230:1	33275:3	33694:1	34217:1	34240:2	34440:1	34874:1	35024:1	35577:1	35861:1	37070:1	37579:1	37805:2	38019:1	38357:1	40302:1	40844:1	41683:1	42351:3	43318:1	44978:1	45583:1	45903:2	47143:3	47160:1	47412:1	47642:1	49227:2	49307:1																																																																																																																																								
1	617:1	1341:1	2105:1	2208:1	2411:1	2419:1	2435:1	4792:1	4809:2	5967:2	11643:1	11956:1	13854:2	16730:1	17091:1	17440:1	18945:1	21337:3	21475:1	22394:1	22469:1	27338:1	27798:1	27934:1	29980:2	31450:2	33275:3	33473:2	34297:4	34315:1	34732:1	34910:1	35463:1	35632:1	35636:1	35730:1	36839:1	38440:1	38672:1	43300:2	44252:1	45134:1	45293:1	47348:1																																																																																																																																																																										
1	331:1	360:1	760:2	934:1	1373:1	1512:1	2893:1	3022:2	3885:5	3988:2	4628:2	5231:2	5246:1	5938:1	6924:1	7253:1	7264:1	7399:1	7987:1	8938:4	9331:2	9456:1	9729:1	11115:2	11961:1	12288:1	12633:1	13164:1	13854:6	14208:1	14823:1	15119:1	15892:1	15935:1	16599:1	16858:1	17994:1	18373:1	18388:1	20039:1	20219:1	20551:1	20575:1	21241:1	21337:3	21340:1	21444:2	21822:2	22649:1	23040:1	23398:1	23801:1	24786:2	25452:1	26380:1	26643:2	27338:1	27927:1	27934:1	29658:1	29980:7	30500:1	31922:1	33275:6	33281:2	33323:1	33482:1	33561:2	34094:1	34297:13	34647:1	34814:4	35466:2	36349:1	36484:1	36730:1	37463:1	37507:1	37559:1	37634:2	38226:1	38672:1	38755:1	39993:1	40336:1	41926:1	42351:1	43300:4	44360:2	45903:4	46578:1	46911:1	47719:2	49097:1	49207:3	49555:1																																																																																																																						
1	1441:1	2046:1	2285:1	2675:1	3022:3	3314:1	3386:1	3414:1	3460:1	4736:1	5047:1	5520:1	6860:1	7129:2	7274:1	7612:2	8718:1	8827:2	8938:4	9041:1	9325:1	10777:1	10957:1	11408:1	11841:1	12678:1	13854:4	15221:1	15275:1	15646:1	15748:1	16335:1	17380:1	19315:1	19738:1	20046:1	20087:1	20106:1	21337:2	22882:1	23807:1	24181:1	24786:1	26341:1	26618:1	26900:1	28131:1	28300:1	29191:1	30474:3	30500:1	31450:1	32025:1	32451:1	33230:1	33275:11	34240:1	34297:4	34500:1	35974:1	37045:1	37062:1	38299:1	38672:1	38794:1	39321:1	40336:1	42351:2	43028:1	43042:1	44152:1	44875:1	45903:2	46823:1	46911:1	49207:1	49458:1																																																																																																																																									
